"season","week","awayTeam","homeTeam","overUnder","pointSpreadAway","pointsAway","pointsHome"
2014,1,"CIN","BAL",43,1.5,23,16
2014,1,"WAS","HOU",45,3,6,17
2014,1,"SF","DAL",51.5,-4.5,28,17
2014,1,"CAR","TB",39.5,2,20,14
2014,1,"IND","DEN",55,7.5,24,31
2014,1,"NYG","DET",47,5.5,14,35
2014,1,"SD","ARI",45,3,17,18
2014,2,"PIT","BAL",44.5,2.5,6,26
2014,2,"MIA","BUF",42.5,1,10,29
2014,2,"ATL","CIN",49,5.5,10,24
2014,2,"NO","CLE",48,-6.5,24,26
2014,2,"DAL","TEN",49,3.5,26,10
2014,2,"NE","MIN",49,-3,30,7
2014,2,"ARI","NYG",42.5,-2,25,14
2014,2,"JAC","WAS",43,6,10,41
2014,2,"DET","CAR",43.5,2.5,7,24
2014,2,"SEA","SD",44.5,-6,21,30
2014,2,"STL","TB",37,6,19,17
2014,2,"KC","DEN",50.5,11.5,17,24
2014,2,"NYJ","GB",46,7.5,24,31
2014,2,"HOU","OAK",39.5,-3,30,14
2014,2,"CHI","SF",48,7,28,20
2014,2,"PHI","IND",54,3,30,27
2014,3,"TB","ATL",47,6.5,14,56
2014,3,"SD","BUF",45.5,2.5,22,10
2014,3,"TEN","CIN",42.5,7,7,33
2014,3,"BAL","CLE",41,-1.5,23,21
2014,3,"GB","DET",52,2.5,7,19
2014,3,"DAL","STL",44,-1,34,31
2014,3,"OAK","NE",47,14,9,16
2014,3,"MIN","NO",49,10,9,20
2014,3,"HOU","NYG",41.5,-2,17,30
2014,3,"WAS","PHI",50,6.5,34,37
2014,3,"IND","JAC",45,-7,44,17
2014,3,"SF","ARI",42,-3,14,23
2014,3,"KC","MIA",42.5,3.5,34,15
2014,3,"DEN","SEA",48.5,5,20,26
2014,3,"PIT","CAR",42,3,37,19
2014,3,"CHI","NYJ",45.5,3,27,19
2014,4,"NYG","WAS",46,3.5,45,14
2014,4,"GB","CHI",50.5,-2,38,17
2014,4,"TEN","IND",45.5,7.5,17,41
2014,4,"MIA","OAK",40.5,-3.5,38,14
2014,4,"DET","NYJ",44.5,-2,24,17
2014,4,"TB","PIT",45,7.5,27,24
2014,4,"CAR","BAL",40.5,3.5,10,38
2014,4,"BUF","HOU",42.5,3,17,23
2014,4,"JAC","SD",45,13,14,33
2014,4,"ATL","MIN",47,-3,28,41
2014,4,"PHI","SF",50.5,5,21,26
2014,4,"NO","DAL",53.5,-3,17,38
2014,4,"NE","KC",46,-3,14,41
2014,5,"MIN","GB",47.5,7.5,10,42
2014,5,"HOU","DAL",47,6.5,17,20
2014,5,"BUF","DET",43.5,6.5,17,14
2014,5,"CLE","TEN",44,1.5,29,28
2014,5,"BAL","IND",49,3.5,13,20
2014,5,"TB","NO",48,10,31,37
2014,5,"ATL","NYG",50,4,20,30
2014,5,"STL","PHI",47.5,6.5,28,34
2014,5,"CHI","CAR",45.5,2.5,24,31
2014,5,"PIT","JAC",47.5,-6,17,9
2014,5,"ARI","DEN",47.5,7.5,20,41
2014,5,"NYJ","SD",43.5,6.5,0,31
2014,5,"KC","SF",44,5,17,22
2014,5,"CIN","NE",46,-1,17,43
2014,5,"SEA","WAS",45,-7,27,17
2014,6,"IND","HOU",47,-3,33,28
2014,6,"CHI","ATL",54,3,27,13
2014,6,"NE","BUF",45,-2.5,37,22
2014,6,"CAR","CIN",43.5,6.5,37,37
2014,6,"PIT","CLE",47,1.5,10,31
2014,6,"JAC","TEN",43,4,14,16
2014,6,"GB","MIA",49,-3,27,24
2014,6,"DET","MIN",43.5,2,17,3
2014,6,"DEN","NYJ",48,-9,31,17
2014,6,"BAL","TB",43.5,-3.5,48,17
2014,6,"SD","OAK",43.5,-7,31,28
2014,6,"WAS","ARI",45,3.5,20,30
2014,6,"DAL","SEA",47,8,30,23
2014,6,"NYG","PHI",50,2.5,0,27
2014,6,"SF","STL",43.5,-3.5,31,17
2014,7,"NYJ","NE",44,9.5,25,27
2014,7,"MIN","BUF",42.5,6,16,17
2014,7,"MIA","CHI",49,3,27,14
2014,7,"NO","DET",48.5,3,23,24
2014,7,"CAR","GB",49,7,17,38
2014,7,"CIN","IND",49.5,3,0,27
2014,7,"SEA","STL",43.5,-7,26,28
2014,7,"TEN","WAS",46,5.5,17,19
2014,7,"CLE","JAC",45,-5.5,6,24
2014,7,"ATL","BAL",49.5,7,7,29
2014,7,"KC","SD",45,4,23,20
2014,7,"NYG","DAL",48,6.5,21,31
2014,7,"ARI","OAK",44,-3.5,24,13
2014,7,"SF","DEN",49.5,6.5,17,42
2014,7,"HOU","PIT",44.5,3,23,30
2014,8,"SD","DEN",51.5,7.5,21,35
2014,8,"DET","ATL",46.5,-3.5,22,21
2014,8,"BAL","CIN",45.5,-2,24,27
2014,8,"HOU","TEN",42,-3,30,16
2014,8,"STL","KC",44,7,7,34
2014,8,"CHI","NE",50.5,6,23,51
2014,8,"BUF","NYJ",40.5,3,43,23
2014,8,"MIN","TB",42.5,2.5,19,13
2014,8,"SEA","CAR",44.5,-5,13,9
2014,8,"MIA","JAC",42.5,-6,27,13
2014,8,"PHI","ARI",48,2,20,24
2014,8,"OAK","CLE",43.5,7,13,23
2014,8,"IND","PIT",49,-3.5,34,51
2014,8,"GB","NO",55.5,2.5,23,44
2014,8,"WAS","DAL",49.5,10,20,17
2014,9,"NO","CAR",49,-3,28,10
2014,9,"JAC","CIN",43.5,10.5,23,33
2014,9,"TB","CLE",43.5,7,17,22
2014,9,"ARI","DAL",44.5,2.5,28,17
2014,9,"NYJ","KC",42,8.5,10,24
2014,9,"SD","MIA",45,2,0,37
2014,9,"WAS","MIN",43.5,0,26,29
2014,9,"PHI","HOU",48.5,-1.5,31,21
2014,9,"STL","SF",43.5,10,13,10
2014,9,"DEN","NE",54,-3,21,43
2014,9,"OAK","SEA",43,14,24,30
2014,9,"BAL","PIT",47.5,-1.5,23,43
2014,9,"IND","NYG",51,-3,40,24
2014,10,"CLE","CIN",45,6,24,3
2014,10,"KC","BUF",42,-1,17,13
2014,10,"MIA","DET",43.5,2.5,16,20
2014,10,"SF","NO",49,5,27,24
2014,10,"PIT","NYJ",47,-3.5,13,20
2014,10,"ATL","TB",46.5,-2.5,27,17
2014,10,"DAL","JAC",45.5,-7,31,17
2014,10,"TEN","BAL",43.5,10,7,21
2014,10,"DEN","OAK",50.5,-11,41,17
2014,10,"STL","ARI",43,6.5,14,31
2014,10,"NYG","SEA",44.5,8.5,17,38
2014,10,"CHI","GB",53,7,14,55
2014,10,"CAR","PHI",48,7,21,45
2014,11,"BUF","MIA",42,6,9,22
2014,11,"MIN","CHI",46.5,3,13,21
2014,11,"HOU","CLE",41,3.5,23,7
2014,11,"PHI","GB",54.5,5.5,20,53
2014,11,"SEA","KC",42,1.5,20,24
2014,11,"DEN","STL",51,-9.5,7,22
2014,11,"CIN","NO",50.5,7,27,10
2014,11,"SF","NYG",44.5,-4,16,10
2014,11,"TB","WAS",45.5,7.5,27,7
2014,11,"ATL","CAR",47,-1,19,17
2014,11,"OAK","SD",44.5,10,6,13
2014,11,"DET","ARI",41,1,6,14
2014,11,"NE","IND",57.5,3,42,20
2014,11,"PIT","TEN",46.5,-6,27,24
2014,12,"KC","OAK",42.5,-7,20,24
2014,12,"CLE","ATL",47.5,3,26,24
2014,12,"TB","CHI",46,5.5,13,21
2014,12,"JAC","IND",50.5,14,3,23
2014,12,"GB","MIN",48.5,-8,24,21
2014,12,"DET","NE",48,7,9,34
2014,12,"TEN","PHI",48.5,11,24,43
2014,12,"CIN","HOU",43.5,1.5,22,13
2014,12,"STL","SD",43.5,5,24,27
2014,12,"ARI","SEA",41,7,3,19
2014,12,"MIA","DEN",47.5,7,36,39
2014,12,"WAS","SF",44,9,13,17
2014,12,"DAL","NYG",47.5,-3.5,31,28
2014,12,"NYJ","BUF",41.5,2.5,3,38
2014,12,"BAL","NO",50,3,34,27
2014,13,"CHI","DET",47.5,7,17,34
2014,13,"PHI","DAL",55.5,3,33,10
2014,13,"SEA","SF",40,1.5,19,3
2014,13,"CLE","BUF",41,2.5,10,26
2014,13,"WAS","IND",51,9.5,27,49
2014,13,"OAK","STL",42,7,0,52
2014,13,"CAR","MIN",43,2.5,13,31
2014,13,"NO","PIT",54,4.5,35,32
2014,13,"CIN","TB",44,-3.5,14,13
2014,13,"NYG","JAC",44.5,-2.5,24,25
2014,13,"SD","BAL",46,6,34,33
2014,13,"TEN","HOU",43,6,21,45
2014,13,"ARI","ATL",44.5,-2.5,18,29
2014,13,"NE","GB",58,3,21,26
2014,13,"DEN","KC",49.5,-2,29,16
2014,13,"MIA","NYJ",42,-7,16,13
2014,14,"DAL","CHI",50.5,-4,41,28
2014,14,"PIT","CIN",47,3,42,21
2014,14,"IND","CLE",50,-3.5,25,24
2014,14,"TB","DET",41.5,10,17,34
2014,14,"NYG","TEN",46,-1,36,7
2014,14,"BAL","MIA",45.5,2.5,28,13
2014,14,"NYJ","MIN",40,5.5,24,30
2014,14,"CAR","NO",49.5,10,41,10
2014,14,"STL","WAS",45,-3,24,0
2014,14,"HOU","JAC",42.5,-6,27,13
2014,14,"BUF","DEN",47.5,10,17,24
2014,14,"KC","ARI",40,-1,14,17
2014,14,"SF","OAK",40.5,-8,13,24
2014,14,"SEA","PHI",48,1,24,14
2014,14,"NE","SD",51,-3.5,23,14
2014,14,"ATL","GB",55.5,12.5,37,43
2014,15,"ARI","STL",40.5,4.5,12,6
2014,15,"PIT","ATL",55,-3,27,20
2014,15,"GB","BUF",50.5,-4,13,21
2014,15,"CIN","CLE",44,1,30,0
2014,15,"MIN","DET",41.5,7,14,16
2014,15,"HOU","IND",49,6.5,10,17
2014,15,"OAK","KC",41.5,10,13,31
2014,15,"MIA","NE",48,7.5,13,41
2014,15,"WAS","NYG",47,6.5,13,24
2014,15,"TB","CAR",41,3,17,19
2014,15,"JAC","BAL",45,14,12,20
2014,15,"NYJ","TEN",42,-3,16,11
2014,15,"DEN","SD",50.5,-4,22,10
2014,15,"SF","SEA",38,9.5,7,17
2014,15,"DAL","PHI",55,3,38,27
2014,15,"NO","CHI",54,-3,31,15
2014,16,"TEN","JAC",40.5,3.5,13,21
2014,16,"SD","SF",41.5,1,38,35
2014,16,"PHI","WAS",50,-7.5,24,27
2014,16,"DET","CHI",45.5,-7,20,14
2014,16,"MIN","MIA",42.5,6.5,35,37
2014,16,"ATL","NO",56,6,30,14
2014,16,"NE","NYJ",47.5,-10,17,16
2014,16,"KC","PIT",46.5,3,12,20
2014,16,"GB","TB",48.5,-10.5,20,3
2014,16,"CLE","CAR",39.5,3.5,13,17
2014,16,"BAL","HOU",41.5,-5.5,13,25
2014,16,"NYG","STL",43.5,5,37,27
2014,16,"IND","DAL",55,3,7,42
2014,16,"BUF","OAK",39,-5.5,24,26
2014,16,"SEA","ARI",36.5,-7.5,35,6
2014,16,"DEN","CIN",47.5,-3,28,37
2014,17,"CAR","ATL",47.5,3,34,3
2014,17,"DET","GB",47,7.5,20,30
2014,17,"IND","TEN",46.5,-7,27,10
2014,17,"SD","KC",40.5,1,7,19
2014,17,"NYJ","MIA",42,6,37,24
2014,17,"CHI","MIN",44,6,9,13
2014,17,"BUF","NE",44,5,17,9
2014,17,"PHI","NYG",52.5,2.5,34,26
2014,17,"NO","TB",46.5,-4,23,20
2014,17,"DAL","WAS",49,-4,44,17
2014,17,"CLE","BAL",39,13.5,10,20
2014,17,"JAC","HOU",40.5,9.5,17,23
2014,17,"OAK","DEN",47.5,14,14,47
2014,17,"ARI","SF",37,6.5,17,20
2014,17,"STL","SEA",41,12,6,20
2014,17,"CIN","PIT",48,3.5,17,27
2014,18,"ARI","CAR",38,6.5,16,27
2014,18,"BAL","PIT",45,3,30,17
2014,18,"CIN","IND",49,3.5,10,26
2014,18,"DET","DAL",48,6.5,20,24
2014,19,"BAL","NE",47.5,7,31,35
2014,19,"CAR","SEA",39.5,10.5,17,31
2014,19,"DAL","GB",52.5,5.5,21,26
2014,19,"IND","DEN",54,7,24,13
2014,20,"GB","SEA",46.5,7.5,22,28
2014,20,"IND","NE",53.5,6.5,7,45
2014,21,"NE","SEA",47.5,-1,28,24
2015,1,"PIT","NE",51,7,21,28
2015,1,"GB","CHI",49,-6.5,31,23
2015,1,"KC","HOU",41,1,27,20
2015,1,"CLE","NYJ",39.5,3.5,10,31
2015,1,"IND","BUF",45,-2.5,14,27
2015,1,"MIA","WAS",43,-3.5,17,10
2015,1,"CAR","JAC",41,-3,20,9
2015,1,"SEA","STL",40.5,-4,31,34
2015,1,"NO","ARI",48.5,2.5,19,31
2015,1,"DET","SD",46,3,28,34
2015,1,"TEN","TB",41,3,42,14
2015,1,"CIN","OAK",43,-3,33,13
2015,1,"BAL","DEN",48,4.5,13,19
2015,1,"NYG","DAL",51.5,6,26,27
2015,1,"PHI","ATL",55,-3,24,26
2015,1,"MIN","SF",41.5,-2.5,3,20
2015,2,"DEN","KC",42,3,31,24
2015,2,"HOU","CAR",39.5,3,17,24
2015,2,"SF","PIT",45.5,6.5,18,43
2015,2,"TB","NO",47.5,10,26,19
2015,2,"DET","MIN",43.5,2,16,26
2015,2,"ARI","CHI",46,-2,48,23
2015,2,"NE","BUF",44,-1,40,32
2015,2,"SD","CIN",47,3,19,24
2015,2,"TEN","CLE",41.5,-2,14,28
2015,2,"ATL","NYG",51,2.5,24,20
2015,2,"STL","WAS",41,-3,10,24
2015,2,"MIA","JAC",41.5,-5.5,20,23
2015,2,"BAL","OAK",42.5,-6.5,33,37
2015,2,"DAL","PHI",55,5,20,10
2015,2,"SEA","GB",49,3.5,17,27
2015,2,"NYJ","IND",46.5,7,20,7
2015,3,"WAS","NYG",45,3,21,32
2015,3,"ATL","DAL",44,-1,39,28
2015,3,"IND","TEN",46,-3,35,33
2015,3,"OAK","CLE",42.5,3.5,27,20
2015,3,"CIN","BAL",44.5,2.5,28,24
2015,3,"JAC","NE",48,13.5,17,51
2015,3,"NO","CAR",42.5,8,22,27
2015,3,"PHI","NYJ",46,2,24,17
2015,3,"TB","HOU",40.5,6.5,9,19
2015,3,"SD","MIN",44.5,2.5,14,31
2015,3,"PIT","STL",48,-1,12,6
2015,3,"SF","ARI",44.5,6.5,7,47
2015,3,"BUF","MIA",41.5,3,41,14
2015,3,"CHI","SEA",43.5,14.5,0,26
2015,3,"DEN","DET",44.5,-3,24,12
2015,3,"KC","GB",49,6.5,28,38
2015,4,"BAL","PIT",44,-3,23,20
2015,4,"NYJ","MIA",42,-1.5,27,14
2015,4,"JAC","IND",48,9,13,16
2015,4,"NYG","BUF",46,5,24,10
2015,4,"CAR","TB",39.5,-3,37,24
2015,4,"PHI","WAS",43.5,-3,20,23
2015,4,"OAK","CHI",44.5,-3,20,22
2015,4,"HOU","ATL",46.5,6.5,21,48
2015,4,"KC","CIN",45,4,21,36
2015,4,"CLE","SD",44.5,7,27,30
2015,4,"GB","SF",48,-8,17,6
2015,4,"STL","ARI",42.5,7,24,22
2015,4,"MIN","DEN",43,7,20,23
2015,4,"DAL","NO",47,3,20,26
2015,4,"DET","SEA",43,10,10,13
2015,5,"IND","HOU",46,-3,27,20
2015,5,"CHI","KC",45,9,18,17
2015,5,"SEA","CIN",43,3,24,27
2015,5,"WAS","ATL",48,7,19,25
2015,5,"JAC","TB",42,3,31,38
2015,5,"NO","PHI",49,5,17,40
2015,5,"CLE","BAL",43,6.5,33,30
2015,5,"STL","GB",45.5,9,10,24
2015,5,"BUF","TEN",42,-1,14,13
2015,5,"ARI","DET",44.5,-3,42,17
2015,5,"NE","DAL",49.5,-8.5,30,6
2015,5,"DEN","OAK",43.5,-4.5,16,10
2015,5,"SF","NYG",43,7,27,30
2015,5,"PIT","SD",45.5,3,24,20
2015,6,"ATL","NO",51,-3,21,31
2015,6,"WAS","NYJ",40.5,7,20,34
2015,6,"ARI","PIT",44.5,-3.5,13,25
2015,6,"KC","MIN",43,3.5,10,16
2015,6,"CIN","BUF",42.5,-3,34,21
2015,6,"CHI","DET",44,3,34,37
2015,6,"DEN","CLE",42.5,-4,26,23
2015,6,"HOU","JAC",43,1,31,21
2015,6,"MIA","TEN",43.5,1,38,10
2015,6,"CAR","SEA",41,7,27,23
2015,6,"SD","GB",50.5,10.5,20,27
2015,6,"BAL","SF",43.5,-2,20,25
2015,6,"NE","IND",54.5,-9,34,27
2015,6,"NYG","PHI",49.5,4.5,7,27
2015,7,"SEA","SF",42,-6.5,20,3
2015,7,"BUF","JAC",41,-4.5,31,34
2015,7,"TB","WAS",42.5,3,30,31
2015,7,"ATL","TEN",46.5,-7,10,7
2015,7,"NO","IND",52,4,28,21
2015,7,"MIN","DET",44.5,-1,28,19
2015,7,"PIT","KC",42.5,2.5,13,23
2015,7,"CLE","STL",41.5,7,6,24
2015,7,"HOU","MIA",44.5,4.5,27,44
2015,7,"NYJ","NE",48,9,23,30
2015,7,"OAK","SD",46.5,3.5,37,29
2015,7,"DAL","NYG",45.5,3.5,20,27
2015,7,"PHI","CAR",45.5,3,16,27
2015,7,"BAL","ARI",48,10,18,26
2015,8,"MIA","NE",51,9,7,36
2015,8,"DET","KC",45,3.5,10,45
2015,8,"TB","ATL",48.5,7,23,20
2015,8,"ARI","CLE",46,-5.5,34,20
2015,8,"SF","STL",39.5,8,6,27
2015,8,"NYG","NO",49,3,49,52
2015,8,"MIN","CHI",42.5,-1,23,20
2015,8,"SD","BAL",50,3.5,26,29
2015,8,"CIN","PIT",48.5,0,16,10
2015,8,"TEN","HOU",43.5,4.5,6,20
2015,8,"NYJ","OAK",44,-3,20,34
2015,8,"SEA","DAL",41,-5,13,12
2015,8,"GB","DEN",45.5,-3,10,29
2015,8,"IND","CAR",46.5,7,26,29
2015,9,"CLE","CIN",45,12,10,31
2015,9,"GB","CAR",46.5,-2.5,29,37
2015,9,"WAS","NE",52,14,10,27
2015,9,"TEN","NO",48,8,34,28
2015,9,"MIA","BUF",44,3,17,33
2015,9,"STL","MIN",40,2,18,21
2015,9,"JAC","NYJ",42,8,23,28
2015,9,"OAK","PIT",48,4.5,35,38
2015,9,"NYG","TB",50,-2.5,32,18
2015,9,"ATL","SF",44,-7,16,17
2015,9,"DEN","IND",45,-5,24,27
2015,9,"PHI","DAL",44.5,-3,33,27
2015,9,"CHI","SD",49,4,22,19
2015,10,"BUF","NYJ",41.5,2.5,22,17
2015,10,"DET","GB",49,10.5,18,16
2015,10,"DAL","TB",43.5,1,6,10
2015,10,"CAR","TEN",44,-4,27,10
2015,10,"CHI","STL",42.5,7,37,13
2015,10,"NO","WAS",50,0,14,47
2015,10,"MIA","PHI",49.5,6,20,19
2015,10,"CLE","PIT",41.5,6,9,30
2015,10,"JAC","BAL",47.5,4.5,22,20
2015,10,"MIN","OAK",44,3,30,14
2015,10,"NE","NYG",54.5,-7.5,27,26
2015,10,"KC","DEN",41.5,4.5,29,13
2015,10,"ARI","SEA",44.5,3,39,32
2015,10,"HOU","CIN",47.5,11,10,6
2015,11,"TEN","JAC",42,3,13,19
2015,11,"OAK","DET",49.5,1,13,18
2015,11,"IND","ATL",47.5,5,24,21
2015,11,"NYJ","HOU",40.5,-3,17,24
2015,11,"TB","PHI",45,5.5,45,17
2015,11,"DEN","CHI",41,-1,17,15
2015,11,"GB","MIN",44.5,1,30,13
2015,11,"STL","BAL",41.5,2.5,13,16
2015,11,"DAL","MIA",46.5,-1,24,14
2015,11,"WAS","CAR",44.5,7,16,44
2015,11,"SF","SEA",39.5,13,13,29
2015,11,"KC","SD",45,-3,33,3
2015,11,"CIN","ARI",49,4.5,31,34
2015,11,"BUF","NE",48,7,13,20
2015,12,"PHI","DET",46,2.5,14,45
2015,12,"CAR","DAL",45.5,1,33,14
2015,12,"CHI","GB",45,8.5,17,13
2015,12,"NO","HOU",48,3,6,24
2015,12,"STL","CIN",42,9,7,31
2015,12,"MIN","ATL",45.5,1,20,10
2015,12,"NYG","WAS",47,-2.5,14,20
2015,12,"TB","IND",46.5,3,12,25
2015,12,"BUF","KC",41.5,6,22,30
2015,12,"OAK","TEN",44,-1,24,21
2015,12,"SD","JAC",46.5,4.5,31,25
2015,12,"MIA","NYJ",42.5,3.5,20,38
2015,12,"ARI","SF",45,-10,19,13
2015,12,"PIT","SEA",46,3.5,30,39
2015,12,"NE","DEN",43,-3,24,30
2015,12,"BAL","CLE",41,3,33,27
2015,13,"GB","DET",47,-2.5,27,23
2015,13,"NYJ","NYG",46,-2,23,20
2015,13,"ARI","STL",43,-5.5,27,3
2015,13,"ATL","TB",46,1,19,23
2015,13,"CAR","NO",50,-7,41,38
2015,13,"SEA","MIN",42,-2,38,7
2015,13,"HOU","BUF",41.5,3,21,30
2015,13,"BAL","MIA",43,3.5,13,15
2015,13,"CIN","CLE",43.5,-9.5,37,3
2015,13,"JAC","TEN",43.5,2.5,39,42
2015,13,"SF","CHI",43.5,7.5,26,20
2015,13,"DEN","SD",43.5,-3.5,17,3
2015,13,"KC","OAK",44,-3,34,20
2015,13,"PHI","NE",49,9.5,35,28
2015,13,"IND","PIT",49,7,10,45
2015,13,"DAL","WAS",42,4,19,16
2015,14,"MIN","ARI",46.5,10,20,23
2015,14,"BUF","PHI",47,1,20,23
2015,14,"SF","CLE",41,2,10,24
2015,14,"DET","STL",41,-3,14,21
2015,14,"NO","TB",50.5,4.5,24,17
2015,14,"TEN","NYJ",43,7,8,30
2015,14,"PIT","CIN",50,2.5,33,20
2015,14,"SEA","BAL",40.5,-11.5,35,6
2015,14,"IND","JAC",46,1,16,51
2015,14,"SD","KC",45,10.5,3,10
2015,14,"WAS","CHI",43.5,3.5,24,21
2015,14,"ATL","CAR",46.5,8,0,38
2015,14,"OAK","DEN",43.5,7,15,12
2015,14,"DAL","GB",42.5,6.5,7,28
2015,14,"NE","HOU",45,-3.5,27,6
2015,14,"NYG","MIA",46.5,-1.5,31,24
2015,15,"TB","STL",41,1,23,31
2015,15,"NYJ","DAL",41.5,-3.5,19,16
2015,15,"CHI","MIN",43,5.5,17,38
2015,15,"ATL","JAC",49,3,23,17
2015,15,"HOU","IND",42,2,16,10
2015,15,"CAR","NYG",48,-4,38,35
2015,15,"TEN","NE",46.5,14,16,33
2015,15,"BUF","WAS",44,-2,25,35
2015,15,"KC","BAL",41,-7,34,14
2015,15,"CLE","SEA",43,15,13,30
2015,15,"GB","OAK",48,-3,30,20
2015,15,"DEN","PIT",44.5,7,27,34
2015,15,"MIA","SD",46,2,14,30
2015,15,"CIN","SF",40.5,-5.5,24,14
2015,15,"ARI","PHI",51,-3.5,40,17
2015,15,"DET","NO",51,3,35,27
2015,16,"SD","OAK",46.5,5.5,20,23
2015,16,"WAS","PHI",49,3,38,24
2015,16,"NE","NYJ",45.5,-3,20,26
2015,16,"HOU","TEN",40.5,-3.5,34,6
2015,16,"CLE","KC",42.5,10.5,13,17
2015,16,"IND","MIA",44,2.5,18,12
2015,16,"PIT","BAL",47,-10,17,20
2015,16,"JAC","NO",51.5,3,27,38
2015,16,"SF","DET",43,10,17,32
2015,16,"DAL","BUF",42,6.5,6,16
2015,16,"CHI","TB",45.5,3.5,26,21
2015,16,"CAR","ATL",47.5,-6.5,13,20
2015,16,"STL","SEA",40.5,12,23,17
2015,16,"GB","ARI",50.5,4.5,8,38
2015,16,"NYG","MIN",44.5,6.5,17,50
2015,16,"CIN","DEN",39.5,3.5,17,20
2015,17,"NYJ","BUF",42,-2.5,17,22
2015,17,"NE","MIA",47,-10,10,20
2015,17,"NO","ATL",53,5.5,20,17
2015,17,"BAL","CIN",41.5,9.5,16,24
2015,17,"PIT","CLE",47,-10.5,28,12
2015,17,"JAC","HOU",45.5,6.5,6,30
2015,17,"TEN","IND",39,3.5,24,30
2015,17,"WAS","DAL",39.5,4,34,23
2015,17,"PHI","NYG",51,3.5,35,30
2015,17,"DET","CHI",45.5,0,24,20
2015,17,"OAK","KC",43.5,7,17,23
2015,17,"SD","DEN",41.5,9,20,27
2015,17,"SEA","ARI",47,6.5,36,6
2015,17,"STL","SF",37.5,-3,16,19
2015,17,"TB","CAR",46,10.5,10,38
2015,17,"MIN","GB",45.5,3,20,13
